Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
12.36215, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.36049, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.36049, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.36049, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.36049, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.3584, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35553, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35553, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35553, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35553, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35245, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35245, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35245, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.35245, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.3487, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.3487, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.3487, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.1)
12.34499, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.2)
12.34499, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.2)
12.34499, (328.2, 16.5, 0.0), (325.3, 19.7, 0.0), (0.0, 0.0, 0.0), (2.8, -3.5, 351.2)
12.36464, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.36464, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.36464, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.36464, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.36019, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.36019, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.36019, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.3555, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.3555, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.3555, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.3555, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.35043, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.35043, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.35043, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.34524, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34524, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34524, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34524, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34005, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34005, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.34005, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.33481, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.33481, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.33481, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.33481, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32955, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32494, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32494, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32494, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32494, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.7)
12.32075, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.32075, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.32075, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31603, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31603, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31603, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31603, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31053, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31053, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31053, (328.0, 15.6, 0.0), (325.6, 19.1, 0.0), (0.0, 0.0, 0.0), (2.4, -3.8, 351.8)
12.31691, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31691, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31691, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31691, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31034, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31034, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.31034, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.30452, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.30452, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.30452, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.30452, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29864, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29864, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29864, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29267, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29267, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29267, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.29267, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28722, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28722, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28722, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28233, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28233, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28233, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.28233, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.27858, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (2.0, -3.7, 352.2)
12.27554, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27554, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27554, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27554, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27264, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27264, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27264, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27026, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27026, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27026, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.27026, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
4.09106, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (1.9, -4.3, 352.5)
4.09106, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (1.9, -4.3, 352.5)
4.09106, (326.8, 14.9, 0.0), (324.8, 18.3, 0.0), (0.0, 0.0, 0.0), (1.9, -4.3, 352.5)
12.31443, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31443, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31443, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31443, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31232, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.7)
12.31232, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.7)
12.31232, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.7)
12.31037, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31037, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31037, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.31037, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30883, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30883, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30883, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.3073, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.3073, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.3073, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.3073, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30635, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30635, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30635, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30567, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30567, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30567, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30567, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30527, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30527, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30527, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30474, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30474, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30455, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30455, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30455, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30422, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30422, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30422, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30422, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30415, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.30415, (327.5, 11.8, 0.0), (325.9, 15.5, 0.0), (0.0, 0.0, 0.0), (1.5, -4.1, 353.8)
12.3194, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.3)
12.3194, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.3)
12.3194, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.3)
12.3194, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.3)
12.3194, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.3)
12.31935, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31935, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31935, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31917, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31917, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31917, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31917, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31892, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31892, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31892, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.4)
12.31796, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31796, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31796, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31796, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31676, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31676, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31676, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31556, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31556, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31556, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31413, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31413, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31413, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31413, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31251, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31251, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31251, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31071, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.31071, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.5)
12.30861, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.30861, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.30861, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.30861, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.30564, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.30564, (328.0, 10.9, 0.0), (326.4, 14.8, 0.0), (0.0, 0.0, 0.0), (1.6, -4.3, 354.6)
12.32701, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32365, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32365, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32365, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32365, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32006, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32006, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.32006, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.3155, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.3155, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.3155, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.31026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.31026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.31026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.31026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30472, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30472, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30472, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.30026, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29591, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29591, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29591, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29189, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29189, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29189, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.29189, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (1.6, -5.0, 355.2)
12.28855, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.28855, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
12.28855, (328.3, 9.7, 0.0), (326.8, 14.4, 0.0), (0.0, 0.0, 0.0), (0.0, 0.0, 0.0)
