Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
6.728258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.728258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.728258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.73258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.73258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.73258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.73258, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.734348, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.734348, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.734348, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.724593, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.724593, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.724593, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.713952, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.713952, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.713952, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.713952, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.694024, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.679467, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.679467, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.679467, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.679467, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.663661, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.663661, (332.8, 355.2, 0.0), (15.7, 358.5, 0.0), (0.0, 0.0, 0.0), (317.1, -4.0, 3.7)
6.915411, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.897451, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.897451, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.897451, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.897451, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.875293, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.875293, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.875293, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.859936, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.859936, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.859936, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.84162, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.84162, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.84162, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.84162, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.834495, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.834495, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.834495, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.831083, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.831083, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.831083, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.831083, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.832292, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.832292, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.832292, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.838112, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.838112, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.838112, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.838112, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.848353, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.848353, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.848353, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.1)
6.854833, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.854833, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.854833, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.86874, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.86874, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.86874, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.86874, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.877361, (332.4, 354.7, 0.0), (15.6, 358.2, 0.0), (0.0, 0.0, 0.0), (316.8, -4.1, 4.0)
6.985128, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.985128, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.981468, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.981468, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.981468, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.981468, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.983531, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.983531, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.983531, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.978561, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.978561, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.978561, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.964406, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.964406, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.964406, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.964406, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962316, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962316, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962316, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.963061, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.963061, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962771, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962771, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962771, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959362, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959362, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959362, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959362, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959452, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959452, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.959452, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.955003, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.955003, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.955003, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.955003, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.960164, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.960164, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.960164, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.962799, (332.2, 354.5, 0.0), (15.6, 357.7, 0.0), (0.0, 0.0, 0.0), (316.6, -3.8, 4.1)
6.913276, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.913276, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.905515, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.905515, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.905515, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.905515, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.902722, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.902722, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.902722, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.898385, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.898385, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.898385, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.898385, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.884316, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.884316, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.884316, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.869546, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.869546, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.869546, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.857751, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.857751, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.857751, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.857751, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.847845, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.847845, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.847845, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.1)
6.832709, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.832709, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.832709, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.832709, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.819594, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.819594, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.819594, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.798699, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.798699, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.798699, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.78948, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.78948, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.78948, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.78948, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.783482, (332.2, 354.6, 0.0), (16.0, 357.6, 0.0), (0.0, 0.0, 0.0), (316.3, -3.6, 4.2)
6.75821, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.75821, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.758049, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.758049, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.758049, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.758049, (332.3, 354.6, 0.0), (16.1, 357.2, 0.0), (0.0, 0.0, 0.0), (316.2, -3.2, 4.2)
6.761791, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.761791, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.761791, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.77107, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.77107, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.77107, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.77107, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.78272, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.78272, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.78272, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.804188, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.804188, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.828589, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.828589, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.828589, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.846384, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.846384, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.846384, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.846384, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.860935, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.860935, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.860935, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.870288, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.870288, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.870288, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.871952, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.871952, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.871952, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.871952, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.886315, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.886315, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.886315, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.888729, (332.3, 354.6, 0.0), (333.4, 358.2, 0.0), (0.0, 0.0, 0.0), (-1.1, -4.2, 4.2)
6.511734, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.511734, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.511734, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.515686, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.515686, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.515686, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.52599, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.52599, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.52599, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.52599, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.530422, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.530422, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.530422, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.524426, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.524426, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.524426, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.524426, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522693, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522693, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522693, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522296, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522296, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522296, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.522296, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.521613, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.521613, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
6.521613, (333.0, 356.0, 0.0), (334.9, 359.0, 0.0), (0.0, 0.0, 0.0), (-1.9, -3.7, 3.3)
