Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
3.216063, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.216063, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.216063, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.216063, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222731, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222731, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222731, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222932, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222932, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222932, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.222932, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.228197, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.228197, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.228197, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.230283, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.230283, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.230283, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.230283, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225909, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225909, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225909, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225997, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225997, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225997, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225997, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.225268, (0.4, 31.1, 0.0), (355.8, 20.4, 0.0), (0.0, 0.0, 0.0), (-355.4, 9.8, 340.1)
3.184659, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.184659, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.179585, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.179585, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.179585, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.181202, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.181202, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.181202, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.181202, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.1)
3.18236, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.18236, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.18236, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.176701, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.176701, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.176701, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.176701, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.178173, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.178173, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.178173, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 340.0)
3.179508, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.179508, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.179508, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.179508, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.171836, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.171836, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.171836, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.16752, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.16752, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
3.171918, (0.8, 31.0, 0.0), (356.0, 20.5, 0.0), (0.0, 0.0, 0.0), (-355.3, 9.5, 339.9)
1.818179, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.1)
1.818179, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.1)
1.818029, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.818029, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.818029, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.818029, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.817058, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.817058, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.817058, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.81626, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.81626, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.81626, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816613, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816613, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816613, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816613, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816799, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816799, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816799, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 349.0)
1.816234, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.816234, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.816234, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.816234, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.81694, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.81694, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.81694, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.817313, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.817313, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.817313, (357.3, 17.1, 0.0), (353.4, 7.7, 0.0), (0.0, 0.0, 0.0), (3.9, 7.5, 348.9)
1.815701, (357.2, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.6, 6.2, 348.8)
1.814987, (357.2, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.6, 6.2, 348.8)
1.817351, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817351, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817392, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817392, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817392, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817045, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817045, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817045, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817045, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817016, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817016, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817016, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817767, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817767, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817767, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.817767, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.81839, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.81839, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.81839, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.818375, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.818375, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.818375, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.818375, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.819504, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.8)
1.819853, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.819853, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.819853, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.819853, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
1.819356, (357.3, 17.3, 0.0), (353.6, 9.2, 0.0), (0.0, 0.0, 0.0), (3.7, 6.2, 348.7)
2.625707, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.4)
2.625707, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.4)
2.620791, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.620791, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.620791, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.620791, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.619215, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.619215, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.619215, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.621994, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.621994, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.621994, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.621994, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.3)
2.62394, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.62394, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.62394, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624743, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624743, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624743, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624743, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624934, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624934, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624934, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.625084, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.625084, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.625084, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624907, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624907, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.624907, (5.3, 23.1, 0.0), (0.8, 13.2, 0.0), (0.0, 0.0, 0.0), (4.5, 8.6, 343.2)
2.618601, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.5)
2.618419, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.5)
2.618419, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.5)
2.618419, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.5)
2.61967, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.61967, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.61967, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.61967, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619957, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619957, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619957, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619867, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619867, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619867, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.619867, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.620895, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.620895, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.620895, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.621922, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.621922, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.622313, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.622313, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.622313, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623283, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623283, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623283, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623283, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623891, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.623891, (5.2, 22.6, 0.0), (0.3, 13.9, 0.0), (0.0, 0.0, 0.0), (5.0, 7.5, 343.4)
2.611193, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.3)
2.613264, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.3)
2.613264, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.3)
2.613264, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.3)
2.615206, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.615206, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.615206, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.615206, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616169, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616169, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616169, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616153, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616153, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616153, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616153, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.2)
2.616931, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.616931, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.616931, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617232, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617232, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617232, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617232, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617426, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617426, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617426, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617381, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617381, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617381, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617381, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
2.617551, (5.5, 22.7, 0.0), (0.2, 13.6, 0.0), (0.0, 0.0, 0.0), (5.3, 7.8, 343.1)
3.47457, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.47457, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.475062, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.475062, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.475062, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.47718, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
3.47718, (355.3, 23.6, 0.0), (352.9, 13.1, 0.0), (0.0, 0.0, 0.0), (2.4, 9.6, 344.2)
