Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
12.83155, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.83155, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.83155, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.83648, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.83648, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.83648, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.7), (0.0, 0.0, 0.0)
12.84105, (309.2, 5.4, 0.0), (307.9, 11.8, 0.0), (-1.2, 6.9, 347.8), (0.0, 0.0, 0.0)
12.8483, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.1), (0.0, 0.0, 0.0)
12.85425, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85425, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85425, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85425, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85861, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85861, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.85861, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86228, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86228, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86228, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86228, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.8645, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.8645, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.8645, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86638, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86638, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86638, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86638, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86786, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86786, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.86786, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.87093, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.87093, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
12.87093, (309.2, 4.6, 0.0), (307.6, 11.3, 0.0), (-1.5, 7.1, 348.2), (0.0, 0.0, 0.0)
13.61233, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.2, 11.9, 335.1), (0.0, 0.0, 0.0)
13.6194, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.2, 11.9, 335.1), (0.0, 0.0, 0.0)
13.62236, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.62236, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.62709, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.62709, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.62709, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.62709, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.63323, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.63323, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.63844, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.63844, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.63844, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64113, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64113, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64113, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64364, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64364, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64364, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64364, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64741, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64741, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64741, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64868, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64868, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.64868, (307.8, 21.7, 0.0), (316.9, 33.4, 0.0), (9.1, 12.0, 335.1), (0.0, 0.0, 0.0)
13.65348, (307.2, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.65757, (307.2, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.65675, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.65675, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.66226, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.66226, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.66226, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.66226, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 334.9), (0.0, 0.0, 0.0)
13.66748, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.66748, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.66748, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.67468, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.67468, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.67468, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.67468, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68283, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68283, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68283, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68937, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68937, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68937, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.68937, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69559, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69559, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69559, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.70084, (307.1, 21.7, 0.0), (315.1, 33.5, 0.0), (8.0, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69477, (307.0, 21.6, 0.0), (314.2, 33.4, 0.0), (7.3, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69688, (307.0, 21.6, 0.0), (314.2, 33.4, 0.0), (7.3, 12.1, 335.0), (0.0, 0.0, 0.0)
13.6946, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.6946, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69599, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69599, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69599, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69599, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69725, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69725, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69725, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69486, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69486, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69486, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.69486, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.0), (0.0, 0.0, 0.0)
13.6937, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6937, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6937, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6937, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69265, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69265, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69265, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69026, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69026, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69026, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69026, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.1), (0.0, 0.0, 0.0)
13.68883, (307.1, 21.5, 0.0), (314.2, 33.4, 0.0), (7.2, 12.1, 335.2), (0.0, 0.0, 0.0)
13.69885, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69885, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69955, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69955, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69872, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69872, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69872, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.69872, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6995, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6995, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.6995, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.1), (0.0, 0.0, 0.0)
13.7018, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.7018, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.7018, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.7018, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70232, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70232, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70232, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70351, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70351, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70351, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70532, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70532, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70532, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.70532, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.2), (0.0, 0.0, 0.0)
13.7056, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.3), (0.0, 0.0, 0.0)
13.7056, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.3), (0.0, 0.0, 0.0)
13.7056, (306.8, 21.7, 0.0), (313.7, 33.4, 0.0), (7.0, 12.1, 335.3), (0.0, 0.0, 0.0)
13.23459, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.4), (0.0, 0.0, 0.0)
13.23459, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.4), (0.0, 0.0, 0.0)
13.23459, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.4), (0.0, 0.0, 0.0)
13.23459, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.4), (0.0, 0.0, 0.0)
13.23538, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.23538, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.23538, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.2358, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.2358, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.2358, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.2358, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.23671, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.23671, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.23671, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.23863, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.23863, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24049, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24049, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24049, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24288, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24288, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24288, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24288, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24578, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24578, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.24578, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.6), (0.0, 0.0, 0.0)
13.25023, (318.9, 17.3, 0.0), (323.6, 25.4, 0.0), (4.7, 8.4, 340.5), (0.0, 0.0, 0.0)
13.23978, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.23978, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.23978, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24356, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24356, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24356, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24777, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24777, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24777, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.24777, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25155, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25155, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25155, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25622, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25622, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25622, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.25622, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.26221, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.26221, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.26221, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.5), (0.0, 0.0, 0.0)
13.26826, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.26826, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.26826, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.26826, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.27511, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.27511, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.28301, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.28301, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.28301, (318.2, 17.2, 0.0), (323.0, 25.4, 0.0), (4.9, 8.5, 340.6), (0.0, 0.0, 0.0)
13.25774, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.8), (0.0, 0.0, 0.0)
13.2661, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.2661, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.2661, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.27528, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.27528, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.27528, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.27528, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.28453, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.28453, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.28453, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 340.9), (0.0, 0.0, 0.0)
13.29189, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 341.0), (0.0, 0.0, 0.0)
13.29189, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 341.0), (0.0, 0.0, 0.0)
13.29189, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 341.0), (0.0, 0.0, 0.0)
13.29189, (318.4, 16.9, 0.0), (322.9, 25.1, 0.0), (4.6, 8.5, 341.0), (0.0, 0.0, 0.0)
